id_vaga,job_role,inf_titulo_vaga,inf_cliente,inf_vaga_sap,perfil_nivel_academico,perfil_nivel profissional,perfil_nivel_ingles,perfil_nivel_espanhol,perfil_competencia_tecnicas_e_comportamentais,perfil_principais_atividades,Resumo_ia,resumo
4874,Consultor SAP,SAP Commerce Cloud - Hybris - 11730986,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Básico,"SAP Commerce Cloud - Hybris -Desenvolvedor Senior
 O que a pessoa irá fazer:
 Atuar como desenvolvedor sênior em projetos de implementação SAP Commerce B2C
 Elaborar o desenho da solução técnica baseando-se nos requisitos funcionais e não funcionais
 Requisitos:
 Sólida experiência com desenvolvimento JAVA (J2EE, Spring, Struts e Hibernate/JPA/JDBC)
 2+ anos de experiência com desenvolvimento de projetos SAP Commerce.
 Experiência com desenvolvimento de serviços SOAP/REST
 Conhecimentos em XML, JavaScript, JSP e SQL
 Conhecimento do processo de Devops e ferramentas como Jenkins, Git, Sonar, etc.
 Conhecimento em metodologias agéis.
 Conhecimento nos diferentes módulos do SAP Commerce Smartedit, WCMS, Cart, Checkout, Impex, Cron job, Solr etc.
 Outros detalhes do trabalho: 1 - Java API for RESTful Web Services (JAX-RS) (P5 - Master) | 2 - Application Security Architecture and Design (P4 - Expert) | 3 - Application Security Reviews (P4 - Expert) | 4 - Agile Team Practices (P3 - Advanced) - Possibilidade de absorção - Trabalho remoto - Horário de trabalho das 09:00h às 18:00h (fexível)
 Primary Skill Java Enterprise Edition","SAP Commerce Cloud - Hybris -Desenvolvedor Senior
 O que a pessoa irá fazer:
 Atuar como desenvolvedor sênior em projetos de implementação SAP Commerce B2C
 Elaborar o desenho da solução técnica baseando-se nos requisitos funcionais e não funcionais
 Requisitos:
 Sólida experiência com desenvolvimento JAVA (J2EE, Spring, Struts e Hibernate/JPA/JDBC)
 2+ anos de experiência com desenvolvimento de projetos SAP Commerce.
 Experiência com desenvolvimento de serviços SOAP/REST
 Conhecimentos em XML, JavaScript, JSP e SQL
 Conhecimento do processo de Devops e ferramentas como Jenkins, Git, Sonar, etc.
 Conhecimento em metodologias agéis.
 Conhecimento nos diferentes módulos do SAP Commerce Smartedit, WCMS, Cart, Checkout, Impex, Cron job, Solr etc.
 Outros detalhes do trabalho: 1 - Java API for RESTful Web Services (JAX-RS) (P5 - Master) | 2 - Application Security Architecture and Design (P4 - Expert) | 3 - Application Security Reviews (P4 - Expert) | 4 - Agile Team Practices (P3 - Advanced) - Possibilidade de absorção - Trabalho remoto - Horário de trabalho das 09:00h às 18:00h (fexível)
 Primary Skill Java Enterprise Edition",,
4873,Consultor SAP,SAP FI /CO - Thompson Reuters Tax (Inglês Mandatório) - 11703423,Nelson-Page,Não,Ensino Superior Completo,Analista,Fluente,Básico,"Thomson Reuters OneSource Indirect Tax - Lead the effort to design, build and configure applications, acting as the primary point of contact.
 Outros detalhes do trabalho: 1 - Configuration & Release Management (P1 - Beginner) | 2 - Design & Build Enablement (P1 - Beginner) | 3 - Responsive and Adaptive Design (P1 - Beginner) | 4 - SAP FI CO Finance (P1 - Beginner) | 5 - Thomson Reuters OneSource Direct Tax (P1 - Beginner) -Possibilidade de absorção -Trabalho remoto por conta da pandemia -Horário de trabalho das 9h ás 18h
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)","Thomson Reuters OneSource Indirect Tax - Lead the effort to design, build and configure applications, acting as the primary point of contact.
 Outros detalhes do trabalho: 1 - Configuration & Release Management (P1 - Beginner) | 2 - Design & Build Enablement (P1 - Beginner) | 3 - Responsive and Adaptive Design (P1 - Beginner) | 4 - SAP FI CO Finance (P1 - Beginner) | 5 - Thomson Reuters OneSource Direct Tax (P1 - Beginner) -Possibilidade de absorção -Trabalho remoto por conta da pandemia -Horário de trabalho das 9h ás 18h
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)",,
4872,Consultor SAP,SAP FI S/4 HANA(Inglês Mandatório) - 11684940,Nelson-Page,Não,Ensino Superior Completo,Analista,Fluente,Básico,"SAP FI S/4 HANA Accounting - Design, build and configure applications to meet business process and application requirements.
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)","SAP FI S/4 HANA Accounting - Design, build and configure applications to meet business process and application requirements.
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)",,
4871,Consultor SAP,SAP CRM/SD - 11818915,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Básico,"Integration Architecture Blueprint & Design Solutions - Order to Cash - Order Implementation Specialist Supporting the Dow B2B Commerce Digital Breakthrough Dow.Com Scale Team
 - Role provides OTC functional expertise to the regional implementation team, resolves integration issues, drives regional implementation
 - Data cleansing/validation
 - Codifying of Business rules on order
 - Product Testing/UAT
 - Work process changes + Training
 - Data process expertise
 - Work process change expertise
 Outros detalhes do trabalho: 1 - SAP Data Integration Architecture & Tools (P3 - Advanced) | 2 - SAP By Design SD and CRM (P2 - Intermediate)
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)","Integration Architecture Blueprint & Design Solutions - Order to Cash - Order Implementation Specialist Supporting the Dow B2B Commerce Digital Breakthrough Dow.Com Scale Team
 - Role provides OTC functional expertise to the regional implementation team, resolves integration issues, drives regional implementation
 - Data cleansing/validation
 - Codifying of Business rules on order
 - Product Testing/UAT
 - Work process changes + Training
 - Data process expertise
 - Work process change expertise
 Outros detalhes do trabalho: 1 - SAP Data Integration Architecture & Tools (P3 - Advanced) | 2 - SAP By Design SD and CRM (P2 - Intermediate)
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)",,
4870,Consultor SAP,SAP SD Senior - 11800810,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Básico,"Systems Development Lifecycle - SAP SD Senior Consultant
 Advises, leads and works on high impact activities within the systems development lifecycle,and provides advisory work for the IT function itself.
 Outros detalhes do trabalho: 1 - Application Lifecycle Management (P4 - Expert) | 2 - Value Analysis and Prioritization (P4 - Expert) | 3 - Technology Assessment (P2 - Intermediate)
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)","Systems Development Lifecycle - SAP SD Senior Consultant
 Advises, leads and works on high impact activities within the systems development lifecycle,and provides advisory work for the IT function itself.
 Outros detalhes do trabalho: 1 - Application Lifecycle Management (P4 - Expert) | 2 - Value Analysis and Prioritization (P4 - Expert) | 3 - Technology Assessment (P2 - Intermediate)
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)",,
4869,Consultor SAP,SAP SD Functional - Business Analyst - 11786387,Nelson-Page,Não,Ensino Superior Completo,Analista,Básico,Básico,"SAP SD Sales & Distribution - SAP SD Functional to analyze an organization and design its processes and systems for SAP SD. Assess current state, identify customer requirements, and define the future state and/or business solution.
 Outros detalhes do trabalho: 1 - Business Process Design (P1 - Beginner) | 2 - Requirements Analysis (P1 - Beginner) | 3 - Scrum (P1 - Beginner)
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)","SAP SD Sales & Distribution - SAP SD Functional to analyze an organization and design its processes and systems for SAP SD. Assess current state, identify customer requirements, and define the future state and/or business solution.
 Outros detalhes do trabalho: 1 - Business Process Design (P1 - Beginner) | 2 - Requirements Analysis (P1 - Beginner) | 3 - Scrum (P1 - Beginner)
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)",,
4868,Consultor SAP,SAP SD Sales & Distribution - Ingles Mandatorio - 11774561,Nelson-Page,Não,Ensino Superior Completo,Analista,Fluente,Básico,"SAP SD Sales & Distribution - 7 month-long Solution Confirmation phase that leads to a 6 year-long business transformation enabled by SAP S/4HANA. Responsibilities: Support closure of key foundational decisions in preparation for Solution Confirmation; Prepare solution confirmation workshop materials leveraging Accenture assets, prior projects, latest leading practice assets; Lead solution confirmation workshops with client counterpart; Identify resource requirements, engage SMAs, and ensure required participation in Solution Confirmation workshops; Develop and facilitate design of optimal Business Process Design Flows; Identify solution dependencies between process and core master data design; Drive fit /gap analysis for given process area; Drive deliverable completion for functional area; Support consensus building with the business community on critical design issues; Facilitate the identification and definition of requirements, detailed user stories and acceptance criteria
 Outros detalhes do trabalho: 1 - Business Process Design (P3 - Advanced) | 2 - SAP Configure Price & Quote (P3 - Advanced) | 3 - SAP SD Rebate Processing (P3 - Advanced) | 4 - Vistex (P3 - Advanced) | 5 - Requirements Analysis (P2 - Intermediate)
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)","SAP SD Sales & Distribution - 7 month-long Solution Confirmation phase that leads to a 6 year-long business transformation enabled by SAP S/4HANA. Responsibilities: Support closure of key foundational decisions in preparation for Solution Confirmation; Prepare solution confirmation workshop materials leveraging Accenture assets, prior projects, latest leading practice assets; Lead solution confirmation workshops with client counterpart; Identify resource requirements, engage SMAs, and ensure required participation in Solution Confirmation workshops; Develop and facilitate design of optimal Business Process Design Flows; Identify solution dependencies between process and core master data design; Drive fit /gap analysis for given process area; Drive deliverable completion for functional area; Support consensus building with the business community on critical design issues; Facilitate the identification and definition of requirements, detailed user stories and acceptance criteria
 Outros detalhes do trabalho: 1 - Business Process Design (P3 - Advanced) | 2 - SAP Configure Price & Quote (P3 - Advanced) | 3 - SAP SD Rebate Processing (P3 - Advanced) | 4 - Vistex (P3 - Advanced) | 5 - Requirements Analysis (P2 - Intermediate)
 Primary Skill * Others (Please note the Skill at the beginning of Job Description)",,
4861,Consultor SAP,Consultor SAP SD - SR - RE-328074_1,"Morris, Moran and Dodson",Não,Ensino Superior Completo,Sênior,Avançado,Avançado,"Academia SAP SD;
 Certificação SAP;
 Conhecimento nos processos de Gestão de Armazéns;
 Conhecimento em GRC/PI outbound
 Conhecimentos fiscais""","Consultor SAP SD - SR
 
 • Mandatórios
 
 Profissional com experiência mínima de 5 anos e comprovada em suporte com atendimento a incidentes e melhorias, ou atuação em projeto de implementação.
 
 Atuação no modulo de SD.
 Ensino superior em um dos cursos: Administração, Ciências Econômicas, Ciências Contábeis, Ciências da Computação ou Sistemas da Informação; comércio exterior, Engenharia de Produção;
 Ter boa comunicação e conhecimentos em informática;
 Conhecimento sólido nos processos de Logística;
 Conhecimentos sólidos de Transportation;
 Domínio do processo de emissão de NF-e, bem como a aplicação das Notas Técnicas divulgadas pela SEFAZ;
 Conhecimento do fluxo de vendas, incluindo retorno e devoluções de mercadorias;
 Levantamento de requisitos e elaboração de blueprint (documento de escopo);
 Elaboração de Especificação funcional;
 Participação em testes unitários e integrados;
 Amplo conhecimento das tabelas do módulo;
 Experiência em desenvolvimento de interfaces;
 Debbuger;
 Conhecimentos em IDOC, BAPI, SHDB e LSMW.
 Processos de Negócios em Geral",,
6709,Consultor SAP,4544087 - Consultor SAP SD,Miller-Curry,Não,Ensino Superior Completo,Sênior,Nenhum,Nenhum,SAP SD,SAP SD,,
6705,Consultor SAP,SAP AFS AMS Sr - 737/2021,Morrison Ltd,Não,Ensino Técnico Completo,Pleno,Nenhum,Nenhum,SAP AFS MM / SD,Atuar AMS e Pequenos projetos,,
6704,Consultor SAP,SAP FI Sr - 20211935041,Morrison Ltd,Não,Ensino Técnico Completo,Pleno,Nenhum,Nenhum,"Conhecimentos desejáveis: Conhecer PMW, Fluxo de Caixa
 
 Comprometimento com Prazos e não ter outro emprego em paralelo é mandatório!!","Conhecimento necessário obrigatório:
 
 Ter implementação do FI no S4HAna e trabalhar com as transações/App do Fiori. Conhecer os modulos diversos do FI",,
6698,Consultor SAP,SAP S4 Hana / SD - 12263163,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"Primary Skill: Business Process Design
 
 Outros detalhes do trabalho: 1 - Business Model Strategy (P1 - Beginner) | 2 - Business Process Analysis Tools (P1 - Beginner) | 3 - Requirements Analysis (P1 - Beginner).","Recurso pleno (CL10) com pelo menos 1 ano de experiência em SAP S4 Hana – módulo de SD (ordem de venda, saída e despacho, faturamento, precificação, localização brasil outbound e fiscal). Irá trabalhar com os desenvolvimentos, no ciclo de especificação, construção, teste unitário, durante a fase de Realizar do projeto, posteriormente com os testes integrados e deploy.
 
 Possibilidade de absorção.
 
 Remoto por conta da pandemia. Quando voltar presencial (sem data prevista), será no escritório do cliente – Santo André/SP.
 
 Horário: Das8h às 17:30h.",,
6696,Consultor SAP,SAP S4 Hana / MM - 12262661,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"Primary Skill: Business Process Design
 
 Outros detalhes do trabalho: 1 - Business Model Strategy (P1 - Beginner) | 2 - Business Process Analysis Tools (P1 - Beginner) | 3 - Requirements Analysis (P1 - Beginner).","Descrição/Comentário: recursos pleno (CL10) com pelo menos 1 experiência em SAP S4 Hana – módulo de MM (compras, movimentação de estoque, localização brasil inbound e fiscal) + interfaces de dados entre sistemas. Irá trabalhar com os desenvolvimentos, principalmente interfaces, no ciclo de especificação, construção, teste unitário, durante a fase de Realizar do projeto, posteriormente com os testes integrados e deploy.
 
 Possibilidade de absorção.
 
 Remoto por conta da pandemia. Quando voltar presencial (sem data prevista), será no escritório do cliente – Santo André/SP.
 
 Horário: Das 8h às 17:30h.",,
6695,Consultor SAP,SAP S4 Hana / MM - 12262659,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"Primary Skill: Business Process Design
 
 Outros detalhes do trabalho: 1 - Business Model Strategy (P1 - Beginner) | 2 - Business Process Analysis Tools (P1 - Beginner) | 3 - Requirements Analysis (P1 - Beginner).","Recurso sênior (CL8) com experiência em SAP S4 Hana – módulo de MM (compras, movimentação de estoque, localização brasil inbound e fiscal). Irá trabalhar com os desenvolvimentos, no ciclo de especificação, construção, teste unitário, durante a fase de Realizar do projeto, posteriormente com os testes integrados e deploy.
 
 Possibilidade de absorção.
 
 Remoto por conta da pandemia. Quando voltar presencial (sem data prevista), será no escritório do cliente – Santo André/SP.
 
 Horário: Das 8 às 17:30h.",,
6694,Consultor SAP,SAP EWM,Nelson-Page,Não,Ensino Superior Completo,Especialista,Básico,Básico,"SAP EWM e Integração 3PL
 
 Inglês fluente é imprescindível","O recurso deve conhecer profundamente SAP EWM, conhecimento na integração 3PL e capacidade de liderar uma equipe de 3 pessoas.",,
6693,Consultor SAP,SAP Contract Management / Rebates,Nelson-Page,Não,Ensino Superior Completo,Sênior,Fluente,Básico,"O candidato deve possuir, além de inglês fluente, domínio das seguintes funcionalidades no SAP:
 • Contract Management
 • Rebates",Profissionais Sênior com experiência comprovada em projetos de SAP (não é AMS ou suporte).,,
